40.401964,-73.973305
40.429301,-73.975136
40.439622,-73.975868
40.446875,-73.981361
40.454578,-73.985067
40.464020,-73.991836
40.470371,-73.997927
40.476723,-73.998604
40.477581,-74.004019
40.475864,-74.005824
40.475006,-74.010336
40.478268,-74.016428
40.476723,-74.020038
40.473976,-74.019812
40.470200,-74.017330
40.469856,-74.015751
40.468483,-74.011915
40.464535,-74.007403
40.463333,-74.006275
40.455780,-74.006050
40.454407,-74.005824
40.450459,-74.004245
40.448742,-74.003793
40.445995,-74.003116
40.446854,-73.997476
40.446510,-73.996348
40.443420,-73.994543
40.441189,-73.994318
40.437412,-73.994543
40.435181,-73.994769
40.431576,-73.996122
40.429516,-73.996122
40.426083,-73.996122
40.424194,-73.995897
40.420933,-73.995897
40.419216,-73.995671
40.417156,-73.995671
40.416470,-73.993866
40.416298,-73.988452
40.414581,-73.986421
40.413036,-73.984842
40.407887,-73.985744
40.407887,-73.985744
40.409603,-73.993415
40.418015,-74.032221
40.423508,-74.054556
40.434837,-74.076441
40.440502,-74.085917
40.443592,-74.097874
40.446339,-74.113893
40.446682,-74.115923
40.450459,-74.123143
40.455608,-74.130137
40.457668,-74.138259
40.455437,-74.141643
40.452690,-74.145027
40.451832,-74.146155
40.449772,-74.151796
40.450115,-74.163076
40.452003,-74.167814
40.457840,-74.173229
40.459042,-74.177064
40.459042,-74.180448
40.458183,-74.183607
40.457153,-74.184735
40.455780,-74.186089
40.453377,-74.187442
40.451832,-74.187894
40.449429,-74.189699
40.447197,-74.193083
40.445824,-74.196467
40.445480,-74.198272
40.446339,-74.201037
END
BEGIN POLY
40.973200,-75.135487
40.973951,-75.135523
40.976914,-75.135661
40.974256,-75.134388
40.971896,-75.132789
40.971145,-75.131937
40.970555,-75.130196
40.970984,-75.126004
40.971386,-75.122771
40.971091,-75.121151
40.970335,-75.120000
40.969691,-75.119404
40.968452,-75.119169
40.966183,-75.118104
40.965209,-75.117709
40.963216,-75.117283
40.961095,-75.117196
40.958241,-75.116811
40.957086,-75.116637
40.955669,-75.116268
40.954349,-75.115686
40.953083,-75.114819
40.951581,-75.113654
40.950358,-75.112433
40.948867,-75.111085
40.948348,-75.110488
40.945559,-75.108642
40.942917,-75.106542
40.940703,-75.104707
40.939744,-75.104141
40.938698,-75.103910
40.937352,-75.103727
40.935348,-75.103215
40.934093,-75.102289
40.933571,-75.101719
40.932974,-75.100909
40.930778,-75.097865
40.929801,-75.096431
40.929072,-75.094883
40.928814,-75.094173
40.927806,-75.091035
40.927312,-75.088124
40.927184,-75.086235
40.927302,-75.084460
40.928514,-75.080697
40.929458,-75.078368
40.929962,-75.076025
40.929948,-75.075864
40.929694,-75.073086
40.928482,-75.070388
40.927259,-75.069152
40.925875,-75.068187
40.924426,-75.066909
40.923632,-75.065688
40.923117,-75.064481
40.922753,-75.063160
40.922484,-75.061144
40.922592,-75.057864
40.923332,-75.054030
40.925778,-75.046575
40.930434,-75.034379
40.932124,-75.028465
40.934565,-75.020166
40.935579,-75.012214
40.934903,-75.005008
40.933138,-74.996361
40.932312,-74.992286
40.931872,-74.987714
40.930681,-74.984157
40.929667,-74.981600
40.929201,-74.979385
40.928895,-74.972100
40.927913,-74.966902
40.925354,-74.962024
40.924646,-74.960512
40.924083,-74.957999
40.923986,-74.954336
40.924984,-74.946796
40.924968,-74.936146
40.924775,-74.929011
40.925419,-74.925070
40.930392,-74.903451
40.930343,-74.900831
40.929394,-74.895038
40.929008,-74.888051
40.927897,-74.884344
40.925725,-74.880489
40.924200,-74.877079
40.923164,-74.873285
40.922289,-74.861717
40.921835,-74.855268
40.921497,-74.852858
40.920765,-74.849280
40.919889,-74.845971
40.919335,-74.843130
40.919439,-74.839323
40.919915,-74.837113
40.920196,-74.835729
40.920257,-74.834504
40.919887,-74.832522
40.919432,-74.831134
40.918737,-74.829370
40.917428,-74.814422
40.917163,-74.814656
40.917163,-74.814656
40.911584,-74.819584
40.894611,-74.826739
40.880492,-74.827136
40.875084,-74.816802
40.882337,-74.807669
40.887852,-74.801300
40.890856,-74.794941
40.895662,-74.793152
40.900018,-74.787389
40.905125,-74.780830
40.909631,-74.775465
40.912485,-74.767714
40.912571,-74.759569
40.912024,-74.748749
40.911498,-74.737424
40.907829,-74.727462
40.902100,-74.720954
40.898173,-74.719288
40.898173,-74.719288
40.891607,-74.712647
40.890641,-74.698343
40.883464,-74.696929
40.877992,-74.692672
40.875739,-74.692176
40.873861,-74.692885
40.872306,-74.694658
40.869999,-74.695580
40.864903,-74.695438
40.855086,-74.701538
40.848917,-74.700900
40.836525,-74.709686
40.825742,-74.708410
40.823007,-74.708693
40.818983,-74.710678
40.805519,-74.714723
40.803373,-74.714297
40.801656,-74.713022
40.794897,-74.703313
40.790069,-74.702037
40.787441,-74.701116
40.784115,-74.698423
40.781701,-74.698494
40.773600,-74.692536
40.767431,-74.691686
40.766788,-74.691765
40.758365,-74.693021
40.752196,-74.696844
40.750694,-74.696986
40.738732,-74.691675
40.728486,-74.689931
40.720439,-74.724376
40.721457,-74.729274
40.724087,-74.742275
40.733356,-74.761544
40.741768,-74.798720
40.740395,-74.813228
40.742798,-74.824563
40.755115,-74.838001
40.759277,-74.843605
40.759277,-74.843605
40.759277,-74.843605
40.787430,-74.889169
40.822384,-74.942629
40.826756,-74.948801
40.832539,-74.953416
40.832233,-74.959187
40.829954,-74.966702
40.828156,-74.973012
40.833360,-74.986199
40.831643,-74.999953
40.828049,-75.003427
40.828505,-75.010695
40.834084,-75.013353
40.834444,-75.020554
40.834202,-75.025341
40.838354,-75.031213
40.839851,-75.034914
40.839803,-75.042126
40.840672,-75.047679
40.844631,-75.055593
40.847672,-75.057380
40.851438,-75.058082
40.861239,-75.057574
40.864280,-75.051512
40.868143,-75.050810
40.873840,-75.053683
40.877606,-75.058729
40.885668,-75.065307
40.892959,-75.074757
40.896290,-75.075976
40.906767,-75.076040
40.914250,-75.079298
40.924147,-75.095600
40.936604,-75.105696
40.939887,-75.106079
40.948867,-75.112534
40.953308,-75.117839
40.961178,-75.119629
40.963930,-75.120844
40.966730,-75.119630
40.968565,-75.120397
40.969160,-75.121130
40.970206,-75.122378
40.969289,-75.128452
40.968951,-75.131073
40.970061,-75.132607
40.971510,-75.134336
40.973200,-75.135487
END
BEGIN POLY
40.822148,-75.084720
40.829229,-75.085966
40.835838,-75.090950
40.840087,-75.097179
40.845280,-75.097179
40.849056,-75.092818
40.849292,-75.088563
40.850472,-75.080983
40.848584,-75.074754
40.847168,-75.069148
40.850000,-75.062919
40.858970,-75.061673
40.857790,-75.058319
40.847672,-75.057380
40.844631,-75.055593
40.841503,-75.049901
40.839803,-75.042126
40.839851,-75.034914
40.834202,-75.025341
40.834444,-75.020554
40.834084,-75.013353
40.828505,-75.010695
40.828049,-75.003427
40.831643,-74.999953
40.833360,-74.986199
40.828156,-74.973012
40.832233,-74.959187
40.832539,-74.953416
40.826756,-74.948801
40.755115,-74.838001
40.742798,-74.824563
40.719709,-74.836058
40.717521,-74.832944
40.715032,-74.832435
40.709581,-74.838611
40.706835,-74.838384
40.699368,-74.845971
40.696063,-74.846197
40.688682,-74.839858
40.683832,-74.838726
40.683532,-74.836641
40.679133,-74.831691
40.673919,-74.828972
40.666473,-74.826596
40.647268,-74.833948
40.647268,-74.833948
40.646839,-74.820374
40.640187,-74.821788
40.636861,-74.833667
40.631711,-74.834515
40.630853,-74.836776
40.633321,-74.838471
40.631068,-74.843417
40.633750,-74.847091
40.633750,-74.851048
40.629673,-74.854863
40.621412,-74.854722
40.619051,-74.859102
40.614223,-74.859385
40.610039,-74.848363
40.602100,-74.848504
40.601885,-74.850624
40.598881,-74.853450
40.598345,-74.857548
40.592873,-74.859102
40.588796,-74.856276
40.582573,-74.853309
40.575385,-74.842711
40.574419,-74.850765
40.571523,-74.860657
40.566802,-74.855852
40.563401,-74.855358
40.563401,-74.855358
40.556374,-74.853035
40.551567,-74.853035
40.556374,-74.853035
40.547404,-74.856823
40.536547,-74.856823
40.529466,-74.839428
40.527577,-74.831349
40.490284,-74.821407
40.468097,-74.788473
40.469513,-74.776667
40.471873,-74.774181
40.487366,-74.782350
40.424194,-74.747980
40.415611,-74.807965
40.384541,-74.801651
40.376816,-74.870204
40.346088,-74.855113
40.339394,-74.931711
40.341625,-74.942750
40.351582,-74.945681
40.357418,-74.945681
40.361538,-74.948161
40.368576,-74.950414
40.373383,-74.952894
40.378532,-74.954922
40.386257,-74.959881
40.394840,-74.964164
40.399990,-74.969348
40.402908,-74.979716
40.403252,-74.981068
40.405312,-74.984900
40.409775,-74.990535
40.410805,-74.999100
40.405312,-75.014201
40.404968,-75.016005
40.404110,-75.024570
40.404797,-75.031331
40.407372,-75.036516
40.412865,-75.043954
40.415783,-75.052519
40.418530,-75.059281
40.425911,-75.061760
40.440331,-75.064943
40.454063,-75.070581
40.460415,-75.068551
40.471058,-75.068777
40.476723,-75.063816
40.483074,-75.062012
40.514317,-75.066354
40.528221,-75.065677
40.542812,-75.068611
40.547104,-75.076737
40.561180,-75.092782
40.569420,-75.102949
40.573025,-75.116054
40.575256,-75.129158
40.575943,-75.139552
40.571308,-75.150397
40.563927,-75.159434
40.564098,-75.167794
40.567703,-75.184740
40.572166,-75.190614
40.579376,-75.195811
40.588303,-75.190840
40.590363,-75.188202
40.592723,-75.185257
40.597680,-75.175612
40.604525,-75.173434
40.610898,-75.163789
40.617979,-75.161611
40.620575,-75.149477
40.628364,-75.146366
40.632613,-75.131121
40.636861,-75.112764
40.642290,-75.107416
40.647011,-75.097450
40.655036,-75.088415
40.658104,-75.081162
40.665658,-75.073690
40.668962,-75.067463
40.670142,-75.062170
40.676515,-75.056255
40.677223,-75.052519
40.679820,-75.049094
40.678639,-75.044854
40.684304,-75.038625
40.684304,-75.033019
40.692329,-75.022318
40.692329,-75.019204
40.694690,-75.016823
40.693510,-75.012978
40.695634,-75.009349
40.710740,-75.008726
40.752282,-75.038625
40.785799,-75.080983
40.790756,-75.090122
40.797129,-75.100916
40.811763,-75.099670
40.816956,-75.089081
40.822148,-75.084720
END
BEGIN POLY
40.327377,-74.361654
40.360422,-74.353995
40.410081,-74.362233
40.412575,-74.366144
40.418771,-74.374177
40.438727,-74.392781
40.440668,-74.394001
40.446247,-74.395834
40.454965,-74.400049
40.463542,-74.404632
40.467517,-74.407381
40.469261,-74.408206
40.477966,-74.410617
40.480435,-74.411301
40.481991,-74.412923
40.479684,-74.414469
40.476208,-74.416312
40.472120,-74.419882
40.468419,-74.418820
40.467131,-74.422838
40.466326,-74.426432
40.468740,-74.427278
40.467936,-74.429392
40.467453,-74.431507
40.468032,-74.432846
40.469341,-74.434282
40.467453,-74.438062
40.458655,-74.469093
40.455866,-74.483480
40.452003,-74.491096
40.431662,-74.515900
40.421147,-74.528751
40.404239,-74.515901
40.405226,-74.514098
40.401278,-74.508237
40.397973,-74.507901
40.379734,-74.501647
40.373383,-74.500740
40.372524,-74.484516
40.372524,-74.478207
40.374155,-74.472911
40.374756,-74.467165
40.372009,-74.458715
40.367804,-74.450828
40.365400,-74.448800
40.353127,-74.458132
40.340338,-74.459146
40.336475,-74.416016
40.331583,-74.415340
40.322142,-74.399240
40.315769,-74.388871
40.312614,-74.383591
40.306177,-74.376048
40.310898,-74.370543
40.316734,-74.362671
40.325575,-74.360753
40.327377,-74.361654
END
